-0.78193069306926,-0.794651815181471,-0.807372937293683,-0.820094059405895,-0.832815181518107,-0.845536303630319,-0.858257425742531,-0.870978547854742,-0.883699669966954,-0.896420792079166,-0.909141914191378,-0.92186303630359,-0.934584158415802,-0.947305280528013,-0.960026402640225,-0.972747524752437,-0.985468646864649,-0.998189768976861,-1.01091089108907,-1.02363201320128,-1.0363531353135,-1.04907425742571,-1.06179537953792,-1.07451650165013,-1.08723762376234,-1.09995874587456,-1.11267986798677,-1.12540099009898,-1.13812211221119,-1.1508432343234,-1.16356435643561,-1.17628547854783,-1.18900660066004,-1.20172772277225,-1.21444884488446,-1.22716996699667,-1.23989108910889,-1.2526122112211,-1.26533333333331,-1.27805445544552,-1.29077557755773
-0.734900990098964,-0.747622112211176,-0.760343234323388,-0.7730643564356,-0.785785478547812,-0.798506600660023,-0.811227722772235,-0.823948844884447,-0.836669966996659,-0.849391089108871,-0.862112211221083,-0.874833333333294,-0.887554455445506,-0.900275577557718,-0.91299669966993,-0.925717821782142,-0.938438943894354,-0.951160066006565,-0.963881188118777,-0.976602310230989,-0.989323432343201,-1.00204455445541,-1.01476567656762,-1.02748679867984,-1.04020792079205,-1.05292904290426,-1.06565016501647,-1.07837128712868,-1.0910924092409,-1.10381353135311,-1.11653465346532,-1.12925577557753,-1.14197689768974,-1.15469801980195,-1.16741914191417,-1.18014026402638,-1.19286138613859,-1.2055825082508,-1.21830363036301,-1.23102475247523,-1.24374587458744
-0.687871287128669,-0.700592409240881,-0.713313531353093,-0.726034653465305,-0.738755775577516,-0.751476897689728,-0.76419801980194,-0.776919141914152,-0.789640264026364,-0.802361386138576,-0.815082508250787,-0.827803630362999,-0.840524752475211,-0.853245874587423,-0.865966996699635,-0.878688118811847,-0.891409240924058,-0.90413036303627,-0.916851485148482,-0.929572607260694,-0.942293729372906,-0.955014851485117,-0.967735973597329,-0.980457095709541,-0.993178217821753,-1.00589933993396,-1.01862046204618,-1.03134158415839,-1.0440627062706,-1.05678382838281,-1.06950495049502,-1.08222607260724,-1.09494719471945,-1.10766831683166,-1.12038943894387,-1.13311056105608,-1.1458316831683,-1.15855280528051,-1.17127392739272,-1.18399504950493,-1.19671617161714
-0.640841584158374,-0.653562706270586,-0.666283828382797,-0.679004950495009,-0.691726072607221,-0.704447194719433,-0.717168316831645,-0.729889438943857,-0.742610561056068,-0.75533168316828,-0.768052805280492,-0.780773927392704,-0.793495049504916,-0.806216171617128,-0.818937293729339,-0.831658415841551,-0.844379537953763,-0.857100660065975,-0.869821782178187,-0.882542904290399,-0.89526402640261,-0.907985148514822,-0.920706270627034,-0.933427392739246,-0.946148514851458,-0.95886963696367,-0.971590759075881,-0.984311881188093,-0.997033003300305,-1.00975412541252,-1.02247524752473,-1.03519636963694,-1.04791749174915,-1.06063861386136,-1.07335973597358,-1.08608085808579,-1.098801980198,-1.11152310231021,-1.12424422442242,-1.13696534653464,-1.14968646864685
-0.593811881188078,-0.60653300330029,-0.619254125412502,-0.631975247524714,-0.644696369636926,-0.657417491749138,-0.67013861386135,-0.682859735973561,-0.695580858085773,-0.708301980197985,-0.721023102310197,-0.733744224422409,-0.74646534653462,-0.759186468646832,-0.771907590759044,-0.784628712871256,-0.797349834983468,-0.81007095709568,-0.822792079207891,-0.835513201320103,-0.848234323432315,-0.860955445544527,-0.873676567656739,-0.886397689768951,-0.899118811881162,-0.911839933993374,-0.924561056105586,-0.937282178217798,-0.95000330033001,-0.962724422442222,-0.975445544554434,-0.988166666666645,-1.00088778877886,-1.01360891089107,-1.02633003300328,-1.03905115511549,-1.0517722772277,-1.06449339933992,-1.07721452145213,-1.08993564356434,-1.10265676567655
-0.546782178217783,-0.559503300329995,-0.572224422442207,-0.584945544554419,-0.59766666666663,-0.610387788778842,-0.623108910891054,-0.635830033003266,-0.648551155115478,-0.66127227722769,-0.673993399339902,-0.686714521452113,-0.699435643564325,-0.712156765676537,-0.724877887788749,-0.737599009900961,-0.750320132013172,-0.763041254125384,-0.775762376237596,-0.788483498349808,-0.80120462046202,-0.813925742574232,-0.826646864686444,-0.839367986798655,-0.852089108910867,-0.864810231023079,-0.877531353135291,-0.890252475247503,-0.902973597359714,-0.915694719471926,-0.928415841584138,-0.94113696369635,-0.953858085808562,-0.966579207920774,-0.979300330032986,-0.992021452145197,-1.00474257425741,-1.01746369636962,-1.03018481848183,-1.04290594059404,-1.05562706270626
-0.499752475247488,-0.5124735973597,-0.525194719471912,-0.537915841584123,-0.550636963696335,-0.563358085808547,-0.576079207920759,-0.588800330032971,-0.601521452145183,-0.614242574257394,-0.626963696369606,-0.639684818481818,-0.65240594059403,-0.665127062706242,-0.677848184818454,-0.690569306930665,-0.703290429042877,-0.716011551155089,-0.728732673267301,-0.741453795379513,-0.754174917491725,-0.766896039603936,-0.779617161716148,-0.79233828382836,-0.805059405940572,-0.817780528052784,-0.830501650164996,-0.843222772277207,-0.855943894389419,-0.868665016501631,-0.881386138613843,-0.894107260726055,-0.906828382838267,-0.919549504950478,-0.93227062706269,-0.944991749174902,-0.957712871287114,-0.970433993399326,-0.983155115511538,-0.995876237623749,-1.00859735973596
-0.452722772277193,-0.465443894389405,-0.478165016501616,-0.490886138613828,-0.50360726072604,-0.516328382838252,-0.529049504950464,-0.541770627062676,-0.554491749174887,-0.567212871287099,-0.579933993399311,-0.592655115511523,-0.605376237623735,-0.618097359735947,-0.630818481848158,-0.64353960396037,-0.656260726072582,-0.668981848184794,-0.681702970297006,-0.694424092409218,-0.707145214521429,-0.719866336633641,-0.732587458745853,-0.745308580858065,-0.758029702970277,-0.770750825082488,-0.7834719471947,-0.796193069306912,-0.808914191419124,-0.821635313531336,-0.834356435643548,-0.84707755775576,-0.859798679867971,-0.872519801980183,-0.885240924092395,-0.897962046204607,-0.910683168316819,-0.923404290429031,-0.936125412541242,-0.948846534653454,-0.961567656765666
-0.405693069306897,-0.418414191419109,-0.431135313531321,-0.443856435643533,-0.456577557755745,-0.469298679867957,-0.482019801980168,-0.49474092409238,-0.507462046204592,-0.520183168316804,-0.532904290429016,-0.545625412541228,-0.558346534653439,-0.571067656765651,-0.583788778877863,-0.596509900990075,-0.609231023102287,-0.621952145214499,-0.63467326732671,-0.647394389438922,-0.660115511551134,-0.672836633663346,-0.685557755775558,-0.69827887788777,-0.710999999999981,-0.723721122112193,-0.736442244224405,-0.749163366336617,-0.761884488448829,-0.774605610561041,-0.787326732673252,-0.800047854785464,-0.812768976897676,-0.825490099009888,-0.8382112211221,-0.850932343234312,-0.863653465346523,-0.876374587458735,-0.889095709570947,-0.901816831683159,-0.914537953795371
-0.358663366336602,-0.371384488448814,-0.384105610561026,-0.396826732673238,-0.40954785478545,-0.422268976897661,-0.434990099009873,-0.447711221122085,-0.460432343234297,-0.473153465346509,-0.48587458745872,-0.498595709570932,-0.511316831683144,-0.524037953795356,-0.536759075907568,-0.54948019801978,-0.562201320131991,-0.574922442244203,-0.587643564356415,-0.600364686468627,-0.613085808580839,-0.625806930693051,-0.638528052805262,-0.651249174917474,-0.663970297029686,-0.676691419141898,-0.68941254125411,-0.702133663366322,-0.714854785478533,-0.727575907590745,-0.740297029702957,-0.753018151815169,-0.765739273927381,-0.778460396039592,-0.791181518151804,-0.803902640264016,-0.816623762376228,-0.82934488448844,-0.842066006600652,-0.854787128712864,-0.867508250825075
